Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability,Cluster,Cluster_Label,Predicted_Label
24,26.0,8.18938546331817,26.73782335452102,6.609595991242725,1.3247076052995883,1.3956726618738131,6.643497387304155,0.09999999999999999,7.049206505811174,4.212849132778434,5.0724454331855835,1.5404477761206117,0.7841496260172596,30.60690107939315,98.12588474800526,0.1623913784450147,23.35959495520597,0,0,0,2,1.0
34,22.0,8.704906251372893,27.540042704974745,13.62349830697219,0.14192517382433484,1.397750718650242,7.856995637551641,0.06952276736681591,5.121559162408186,5.0,5.514187729119585,1.241375678422698,3.0,26.815688147267725,57.87753927552575,0.4588638513417453,16.660531344122113,1,0,0,0,2.0
29,25.0,9.145088662727456,23.31577565263904,15.393393486775564,0.19047034006010743,2.766941233281415,7.9333540204803334,0.09407861075907527,1.7747630985814031,5.0,8.938447651357425,2.391625708500638,3.0,28.105975986532904,66.27553757916384,0.1421274522034097,26.43985025855647,0,0,0,0,1.99
37,28.0,9.956316133668166,23.52328851659092,2.5885909883340803,0.08285252299537527,1.0024647396316266,7.911756898411017,0.09999999999999999,7.346765214538284,2.0192560396630346,6.29926871914701,1.4841051343463825,3.0,25.15427442567344,56.16367190121546,0.0578539276369393,27.13270104927753,0,0,0,0,2.0
24,22.0,8.474411868379796,22.93260587869868,25.095905489638906,0.08482333098225353,2.560598408807845,7.0333197903530085,0.09999999999999999,1.1112857302475874,5.0,6.465507090353806,1.3519225923587057,2.8718314771192004,30.78987669595157,53.02962515079972,0.4142948157909431,24.03330703088846,0,0,0,0,2.0
20,28.0,7.662463497185733,26.48027934708273,24.05678127246636,0.40491550713012786,2.727455306028653,7.80864550447804,0.07227884775263067,5.457272660415509,0.6655415142547754,5.066725947599574,0.8308164465130102,2.435182823423979,29.25374293042107,70.63665168192003,0.0263159139469342,25.850794689162512,0,0,0,0,1.0
36,29.0,9.550673183910671,16.751256285126164,12.466627048276068,1.001607183224312,2.4223277951377216,6.800830823728031,0.09999999999999999,8.025500114501646,5.0,5.351782658679152,0.5295216821781666,3.0,26.80579587761159,33.82285399399059,0.1951309590840034,13.70199783309726,1,0,0,1,0.0
30,22.0,9.040113149532765,25.86173257295308,19.509238871718523,0.19664746436629382,1.933155042502167,8.213026909221949,0.09999999999999999,8.089239759563567,4.606397741364102,7.2680956681745394,2.453486318370725,3.0,30.29717354764939,75.31808697144763,0.4373061813759518,28.34648997972312,0,0,0,2,1.0
20,29.0,9.083616012792724,18.35372639120719,22.78421906876736,0.01649063697250641,2.7562113912823456,7.887764391479038,0.01233383021290084,4.41895072989068,1.5795121567124775,5.887554658858869,2.867935239862037,3.0,31.65684904250632,23.2801875979608,0.0116886104506661,25.92708396249515,0,0,0,1,0.0
21,30.0,5.336922773927613,29.64127226068897,8.836525044052284,1.3444461688257234,1.8848091191147776,7.535650949615789,0.09519873744236325,6.320203654123349,5.0,7.349001662688614,2.563486054168384,3.0,31.5677820440062,52.61984501925143,0.1717887013449111,14.012914492502372,1,0,0,0,2.0
28,30.0,6.936962928343297,34.71302187397369,18.74425528520499,0.03949876259996954,0.658804174609607,7.090539054680736,0.09999999999999999,8.629436865043571,5.0,5.260887618729829,2.859244671262877,3.0,25.08686800542112,81.15455784754671,0.195452774856412,8.368601505334432,0,0,0,2,1.0
20,29.0,7.019489320850619,33.30371450221681,25.93456180637932,0.04468496867065663,2.064643727295923,7.091103074190535,0.09999999999999999,7.777758769410399,1.6711398480540418,5.54640215536435,0.5794408585435714,3.0,30.741536091787097,85.34072126184968,0.1109744236861051,18.942363795787305,0,0,0,2,1.0
35,30.0,5.388073223657204,34.64943798885314,28.66762856790602,0.5015379585413577,1.624733976381354,7.020015957384398,0.093746838977136,4.919043754995231,5.0,6.106280451000078,2.812648267132732,1.3921596287322195,27.34651679378205,67.97356381305748,0.1972930469285773,20.261157584897333,0,0,0,0,1.03
24,22.0,6.131395541071159,33.20987694686997,15.28417702138058,1.0580438261399607,0.2557215279379898,7.86634912730225,0.031936104731004014,0.5419241617213619,5.0,8.533121652534373,1.9122571603396303,3.0,28.446875507007604,29.601190001114134,0.126532117165481,24.6311332023528,0,0,0,1,0.0
24,22.0,7.896331769102634,16.516926593590323,17.492137909444004,0.3512176672544521,2.101496104752563,8.056609203647547,0.09999999999999999,9.869094220543982,5.0,6.545835908826593,0.3654518407001366,3.0,28.858689226858324,93.0204723865273,0.2338493608533164,19.149901514790123,0,0,0,2,1.0
24,22.0,8.796755128763065,23.91970394393276,16.572583316628005,0.21203065550675915,1.972228030974445,8.184231347584525,0.013100872279654313,7.146655581893263,5.0,5.071125428967351,0.8532777146974698,0.47112169708563356,26.44671056452353,74.18478418816066,0.0753378071856067,25.34086596716017,0,0,0,2,1.0
38,30.0,5.061548515080378,36.65392329768762,9.226910016493116,0.7680420928564173,1.5742309139373176,7.059996674640544,0.09999999999999999,8.792268115386575,5.0,6.271848773964315,0.1457457303371933,3.0,31.47410578803387,84.62188266835582,0.2811379596589424,6.707885172487188,0,0,0,2,1.0
33,27.0,5.137101549863289,28.901196354399467,27.69120427030485,0.11576894902217222,0.8717130728909676,6.53924299898587,0.058183460681576135,6.642275877210187,4.106175578595137,6.772569470701401,2.6485227784491867,3.0,27.01534133078238,12.932054415295704,0.1833600328797635,23.876788473012333,0,0,0,1,0.0
33,22.0,7.629062994366619,33.51317167051748,25.025495120791728,0.9810467732096804,1.337692079362366,7.943584367009006,0.09999999999999999,0.6802173932196682,3.238413176958989,6.44671446319974,1.669096790104785,3.0,30.428633563666665,66.87007049816688,0.2989801547167693,28.103744456736138,0,0,0,0,1.97
23,23.0,8.809534100662077,23.09258796188779,18.49800920173996,0.9895483632905151,1.384557931169005,7.9780648381957135,0.012670422004197657,2.8457688194455044,5.0,7.578598895697367,1.2073499168779056,3.0,25.74618214880545,35.73258182759917,0.0701850058616173,19.78178426956988,0,0,0,1,1.44
20,30.0,9.733222169967732,30.00315729351692,14.71979511011503,0.5812168646413738,1.728171296006061,8.126400281231454,0.09999999999999999,7.6399149506988095,4.427028758742548,5.511753532365505,1.7979050765958384,3.0,25.818099703542813,30.97004408280967,0.4831203695761138,19.434783967678776,0,0,0,1,0.0
36,30.0,6.698844135755589,12.82982278873131,14.643836424956104,0.19376526918699216,2.5622269016179304,6.749359474195639,0.07148535133087904,5.386409059170303,5.0,7.9814341952564645,2.237554302462622,3.0,29.239373618523068,45.90624043494402,0.1479522044750375,24.88660008359318,0,0,0,0,2.0
27,27.0,7.58619690857166,32.44014209114211,28.23398018447189,0.3910961718006028,1.3865726715158595,6.527516463508519,0.054969502141630364,1.2674176139078845,5.0,6.092158179194414,0.1107766907887535,2.2235893242729188,31.88464364717711,80.69422898928417,0.4552108580790241,23.369123962233587,0,0,0,2,1.0
21,25.0,6.8945513902940725,34.38140859679186,29.552882399815644,0.870947485014695,2.7643671839323294,7.878838590981172,0.09999999999999999,5.255023958788589,5.0,6.822929649458814,0.8557338704781509,3.0,26.6977763128606,53.9068152129681,0.21118679639678,19.14907435630872,0,0,0,0,2.0
21,23.0,8.958601296306732,34.79956172381921,21.05562852981484,0.8986214080928807,2.409228480534123,6.793577679749266,0.09999999999999999,8.41511438976947,5.0,6.7250016986226555,1.9491166613441653,3.0,31.29108279527371,54.908853739732,0.0148428110099761,19.99152404018425,0,0,0,0,2.0
20,22.0,7.655426724426214,30.22776526019497,22.40601422318413,1.256710032211394,1.6158574167960431,7.523586273154812,0.09999999999999999,0.9360572351156455,5.0,7.559786188438136,0.6419294217700209,3.0,28.027365112926848,49.303592712054304,0.2692705341201838,21.74422734454461,0,0,0,0,2.0
31,22.0,9.20861680872338,10.171557440823678,3.315243750747914,0.48218645232624807,0.168416706564308,7.488398448843828,0.0847447492737697,2.95341532497504,5.0,6.986242007746984,1.7720354939255598,3.0,25.854304934208688,86.9707327009662,0.1886393770398834,23.52669093377678,0,0,0,2,1.0
21,29.0,7.659563532621316,22.18035405118332,23.44720409594501,1.2330778029681944,1.0019203106455734,7.875359057161038,0.09999999999999999,8.967442536769639,2.5222227342680186,5.353482248725056,0.6178032919262575,0.4228129553432747,25.4059905811992,19.31015050236414,0.2578338170588242,27.98597758112916,0,0,0,1,0.0
30,25.0,5.678945235319686,10.410956512267436,13.583003011587287,0.20514180551820738,2.6691741318859328,8.229758269433656,0.09999999999999999,6.407455357374824,5.0,7.777994782895298,0.1038124369488166,3.0,28.81361384793184,41.28078530455671,0.3287147492456274,25.733937672823828,0,0,0,1,2.0
38,30.0,5.4965110137684645,12.406667393671423,20.2832418134223,1.1209854067921825,2.3472925696872693,7.0921608585625115,0.06353864737786234,7.698974937156981,5.0,7.360228659144075,2.5741402489101213,3.0,25.57962992300182,13.916816682018649,0.4785730843957667,26.534528386649114,0,0,0,1,0.0
25,22.0,9.62818665012668,10.47228738987031,2.6221174967162515,1.4239279228798483,2.412276736384892,6.7243987876245725,0.09999999999999999,8.340973871162591,5.0,6.180361935665637,2.10256181853514,2.86074248515615,29.4237022577302,21.73285217592019,0.2085758224803327,20.338242489450582,0,0,0,1,0.0
21,22.0,7.070751121641134,10.514493457455943,29.679119637279783,1.0665801518647036,0.8813118790557578,7.731106809973095,0.07558859823031848,0.05462538064858835,5.0,6.081107767692504,1.6848649005286271,1.8708583731465827,28.89877273632314,41.488578163013855,0.3766549334546558,26.614774905138304,0,0,0,1,2.0
21,30.0,5.735309252832942,19.26867970204458,17.396196994203148,0.7698773695785388,1.0754026074751877,7.805356105624728,0.09999999999999999,3.7374298811048905,5.0,6.813353206451471,2.0304538350649444,1.6576504769731026,28.45013127994709,50.086097000875824,0.2111434972302159,19.855685570573105,0,0,0,0,2.0
34,26.0,5.650238912555693,25.34907153685232,5.213100783587393,0.7825460520620633,0.3984247561918018,7.60638729718606,0.09999999999999999,0.2772689096581593,3.8790088402874523,5.31987681152018,1.7546241500486042,2.3021856198460826,26.28261503119509,65.72346933832597,0.4472614816189225,23.48980249285317,0,0,0,0,2.0
39,26.0,6.874017838908982,22.444453581668416,3.4272965566283875,0.6058163280999793,2.3747764302643604,6.601455652971829,4.490104492535507e-05,5.577934311963283,5.0,7.782673174352134,1.6010703844971927,1.2258750243997834,28.380100181893702,69.75964157136471,0.2732297084296307,25.198640676581885,0,0,0,0,1.0
25,22.0,7.370032142415779,22.070048657119983,19.29081522174472,0.0,1.529399228195348,8.277908300737103,0.09999999999999999,0.5699388351296726,5.0,6.502417697224427,2.5904483271625485,3.0,26.291034539177623,92.08539080389068,0.4244908265211473,27.32247917590381,0,0,0,2,1.0
29,30.0,7.726905606091512,29.1496671937548,5.146205494571598,0.74271921522609,0.8312174719329363,6.8597303422916625,0.009004945801941444,3.526750628194748,5.0,8.287521915700275,0.2827486587385754,3.0,28.185627662744853,89.22679456766869,0.4198340435691579,13.608090409580608,1,0,0,2,1.0
38,26.0,5.441008518949354,31.9901085888506,11.295621200115676,0.0076156013331677985,1.523349873677324,7.359497239665675,0.05312205146349101,6.610706266827782,5.0,5.5275951418097184,1.330654987175906,1.6526235255931936,27.43220425405016,16.027638951121666,0.2326577438217332,17.496957830051247,1,0,0,1,0.0
36,30.0,8.03438670788465,30.283761927648708,23.88571162549092,0.7367713806712559,0.319046480555032,8.136370642689375,0.09943895970357831,10.000000000000002,5.0,8.918017812169609,0.1452708045474148,2.5253570036057944,29.399274948507603,88.07619184314284,0.2995679823108321,24.03986171616622,0,0,0,2,1.0
29,22.0,9.85371076838624,27.084534525167616,20.12882234087529,0.5912282789908434,1.1981552089210723,8.223429101250659,0.06667263020944082,6.959670573162967,5.0,6.731760833175791,1.1892077346287795,2.9497671127325145,28.029256083777,58.85176415108066,0.365497785694963,28.967313024470783,0,0,0,0,2.0
36,22.0,8.867694457672819,36.05232363824146,25.62514123164422,1.0304929849007012,2.867826062931114,6.501472161964664,0.09999999999999999,1.6244664954267223,5.0,6.349060153635391,2.940115070539289,1.768702987987186,27.494077008863,96.1376335699797,0.4634179772773554,28.32845827834379,0,0,0,2,1.0
24,23.0,5.841684779595651,28.99217960498539,22.446813362020304,1.4078272247396852,0.8319649733322385,7.397838814146194,0.010366174546912688,7.138018596303596,5.0,6.21491549225411,1.581925623479577,1.2384568177058792,26.74068148448299,62.23863271090711,0.2549548987809457,23.78545400846321,0,0,0,0,2.0
30,30.0,8.54506862143516,23.835007037617306,2.4669227777154963,0.3272702421736184,1.904890201272205,8.021705833271586,0.09999999999999999,5.617316539454453,5.0,6.696090931714443,2.496180793606416,3.0,30.77361254003917,96.33961974104804,0.2292751335365907,15.716867309007348,1,0,0,2,1.0
30,28.0,5.885854626359327,38.19795375909467,7.453657935242324,0.37829896950795877,1.3498648307058525,6.829142477474797,0.06184218905044579,1.3243896322088502,5.0,8.083468632107628,0.2233214372053686,2.7330621845526446,31.959773233605752,95.44026776724316,0.090370654868094,21.006772575573624,0,0,0,2,1.0
38,30.0,6.175186074019125,34.984957056072275,22.48373934771175,1.0729093497470863,0.2438211738382497,8.28744726207314,0.09999999999999999,8.877062214343733,5.0,6.084357818222023,2.394109216086526,0.014939582341885416,28.523645670609675,99.43930381099264,0.1981832175511869,23.35989015581303,0,0,0,2,1.0
35,29.0,7.724138287725934,35.90924263889848,16.61276118842241,1.1406031771477962,0.1952844234471494,7.85334893071164,0.09999999999999999,4.366621911196175,5.0,7.123420673666303,1.7458537807233283,2.9632651937778345,26.197420647733463,61.55794035701673,0.2560584273531793,17.098971010380865,1,0,0,0,2.0
30,24.0,5.826210252213016,13.301898526033456,3.903252394943304,1.0835190708734839,1.547592516461719,7.491518941556539,0.09999999999999999,3.534265089530607,4.347981368170839,6.750211873585457,2.394492335405406,3.0,31.0230146766198,24.977816697020728,0.3620813135553178,26.694075987771942,0,0,0,1,0.0
27,22.0,9.99856902077957,28.949305452486747,28.801514978538567,0.7624303618038804,0.2811913079376804,7.075772285820658,0.09999999999999999,6.726588108134729,3.559550074373503,6.4794548525374,1.139068299206789,3.0,27.87659283254453,30.81378696842016,0.4610161078769731,27.06927666428459,0,0,0,1,0.0
23,30.0,5.752607458317068,11.631722455669337,26.923865496513592,0.20566947180249645,2.191550955746858,8.470883838208657,0.03940059781983214,8.251361691682602,1.8573568100098794,5.934684991387448,0.3489426050996886,3.0,29.21437571048932,27.06828670175829,0.3253800707995173,24.42802222021444,0,0,0,1,0.0
27,30.0,9.08378465059764,29.327701709524348,20.26370310517341,1.3000346953072313,0.7681457073922368,8.424547643379789,0.09999999999999999,3.0314969483286487,5.0,6.909265502587157,2.216755325586475,3.0,29.444675990806022,30.53101629882953,0.1427673284742525,20.50372411522812,0,0,0,1,0.0
22,29.0,8.911941647300436,12.094019638438867,20.921316201066265,0.625745872721476,2.947501706102212,8.496178594014161,0.09999999999999999,0.7338553127274707,5.0,5.576431696003717,2.913187157358476,3.0,31.999248666935344,73.25620364591643,0.0833655264316332,18.776985319132773,0,0,0,2,1.0
38,25.0,8.962606959814597,22.41482395962388,19.7184730985222,0.5358904563471458,1.5115780402217152,8.30523418906455,0.09999999999999999,4.5640712305983975,5.0,6.133331860885172,2.3662344229088514,1.9289303886210463,31.951130754486183,81.04671571054507,0.1731214146315711,24.34242496655775,0,0,0,2,1.0
37,30.0,8.654090143559044,11.270268363171516,29.834286330076115,0.6466502325094281,2.570710835311941,8.238860248796918,0.02000083718482018,7.151535821955305,5.0,7.7790379988650145,1.8248510228934207,1.2463528080883681,30.96317742901892,97.38462553056566,0.4386336366529159,22.628400230495096,0,0,0,2,1.0
24,26.0,9.53471404417417,11.818147231447291,14.153460930266789,0.9662003581493348,2.206280151069572,7.077167038049211,0.01889500993063048,3.1515375249323268,5.0,6.631551404978311,1.4164050686803291,3.0,30.36706704067941,81.18000488673573,0.3771742380992439,24.26356539134132,0,0,0,2,1.0
33,30.0,7.995602925201625,15.143025301316282,11.92256112361179,0.9528720000081101,2.409710131659647,6.530868328370158,0.010237787536270401,1.6653414566003257,5.0,8.347046215103024,2.591599848552808,2.331077991806978,28.807815052835355,68.74510956001059,0.3865650526077611,26.32037196492669,0,0,0,0,1.0
36,23.0,7.292332122846289,23.646173284086046,22.46462945302181,1.166782860995671,1.9848610846810784,7.897349535247592,0.09999999999999999,5.930732714432427,5.0,5.903824658278691,1.683533612738536,3.0,29.84073957553884,26.576241533616376,0.0180246841744543,21.94267763102281,0,0,0,1,0.0
33,29.0,5.189907816449267,30.57101628800932,21.620314595959385,0.3359262607951889,2.285927785930652,8.209448244496603,0.09999999999999999,6.448770133266368,5.0,6.654000338245656,1.2627223343894425,1.137614801850277,25.54271988126421,89.40278110083376,0.4232183108499555,18.727148926799565,0,0,0,2,1.0
30,30.0,7.33391038615594,27.534993865923703,20.36529276675519,1.2939891659357092,1.926629960531219,6.599648080884499,0.09799541562641541,6.704429243077369,5.0,6.697463758922284,1.2251607922764347,0.19967200033038424,28.92372123846848,18.03529686512345,0.1834461565096432,21.472304181464008,0,0,0,1,0.0
35,29.0,5.172306297125,35.01375852756482,7.566793706247282,1.224556530493332,1.143389298807596,7.950987843141242,0.021870085509115247,1.5800157029751296,3.3250045998894975,6.067072292875024,1.212385632375448,3.0,27.65713639628314,44.86974556197113,0.3650157811438035,18.77946113844281,0,0,0,0,2.0
36,22.0,9.848038634240478,29.27732830970902,10.820294201135887,1.4772018883399127,1.2768550673807877,6.653695970377715,0.08385898277897337,0.05099095354253702,5.0,5.284784227017487,0.1455780907559346,3.0,25.337415694320857,18.50195061444098,0.1574833895382739,15.072913611487587,1,0,0,1,0.0
36,23.0,8.773106107992959,27.822483417091373,9.127135201806514,0.1531210460946722,1.5279651016925735,8.127482029940449,0.09999999999999999,0.0,5.0,6.012607056447219,1.5696718065887107,1.673617050529021,30.021072543014,39.74026185985248,0.0835118479287918,18.969487298140265,0,0,0,1,2.0
22,30.0,7.459655500528646,31.079206175746865,15.24477009360458,0.8525316832319962,2.526516089816979,8.418740729176221,0.003345546943019792,4.312823113178807,5.0,7.331981342867091,2.536024646879597,1.442675163637369,25.737050007791616,58.43965903590652,0.2573529962716225,23.14609331505186,0,0,0,0,2.0
33,28.0,7.813558495111696,28.48943476698689,22.85262837921788,0.6451137490914651,2.147357271547373,7.8863744669931855,0.09999999999999999,7.099989513467866,5.0,8.939216376288716,2.1291484316747646,3.0,26.64862059454075,42.19093821751968,0.4764641349286675,25.557015106180383,0,0,0,0,2.0
33,30.0,7.206118568276633,17.388580564315948,13.547285693100251,0.8530055266058769,0.7908073628792868,6.833265467917112,0.09999999999999999,1.671663865106971,5.0,8.249660415786938,0.3724950066901101,3.0,26.71107612180185,77.64677142105407,0.1622450671717794,23.37555779099204,0,0,0,2,1.0
38,28.0,8.628582316099745,39.28560924964251,14.335096476443852,1.0832250665291367,1.2928578419605867,7.504360817009683,0.08526920381180021,2.0773997581658388,5.0,6.9903122012117835,1.917212775141596,3.0,31.635227614023265,37.3186817197569,0.3398255181318776,15.57852141553908,1,0,0,1,1.98
26,30.0,9.47226278412116,30.503613322225267,10.884553367773623,0.2581171747067949,0.5211525577542222,8.236049622815841,0.027663229351988353,0.7163711986578174,5.0,5.450310246779936,2.4818554060157063,3.0,29.46934541629268,65.88514786381796,0.0976749706648095,13.10966340625508,1,0,0,0,2.0
34,30.0,7.217279181909521,34.00220296230604,3.70600420818016,1.0715477210070985,2.892578184481026,7.305544963612665,0.09999999999999999,6.148813476688211,5.0,7.83466750687163,2.182140648659116,3.0,30.261062906979863,90.04479010741467,0.1898705460727508,18.334931078258847,1,0,0,2,1.0
30,30.0,7.957033797112441,13.756616785504942,7.117032647648205,0.03669372533559301,2.9518229393356603,8.446292573425886,0.09999999999999999,9.50880703325182,0.779656080261852,6.314950948397057,0.9875695134829198,3.0,25.10470596215405,16.576538702794508,0.4024050224565198,29.37671632888317,0,0,0,1,0.0
25,30.0,5.297357844336404,28.0911866515985,8.792191450067104,0.1835293236619137,0.9316239449178626,7.8623744797923685,0.09999999999999999,1.7731228292728871,5.0,5.44063242749087,0.7520318666821261,3.0,31.346781970538046,68.29402013813487,0.2769597848514656,9.06183970514588,0,0,0,0,1.01
22,22.0,5.015839242903509,28.569746940957646,4.556646471250766,0.9782307140114213,1.7228888813696992,7.001072076877673,0.02306110485705798,0.22792515312209005,5.0,8.860917313528539,1.4578310286551104,3.0,31.711587835335223,30.82713599594338,0.463002235679843,22.95793347739476,0,0,0,1,0.0
38,25.0,8.200991557798119,38.22319899068503,10.923308911734662,0.07529289525154831,0.9101010537005568,8.26957490285113,0.07195640307748007,0.3682634196278656,5.0,6.985161097545201,0.826489072175285,3.0,25.180940646880515,60.26247295054195,0.290453710893536,21.58407358045137,0,0,0,0,2.0
29,22.0,6.559495400021403,20.42521247275544,18.067816743300742,0.44449642987088106,0.6992652361859454,6.9421954521885745,0.09999999999999999,9.589175927781946,5.0,5.009978086749118,1.1848341671357896,3.0,30.900693597645805,19.4607216867157,0.2921120769214135,4.890812211478638,0,0,0,1,0.0
36,30.0,5.153950248302239,21.878847662428143,2.866064679019849,0.24215442577018004,0.1883276434044407,8.426333832446819,0.09999999999999999,3.029926401553752,5.0,6.467887891604979,0.9612851843043076,0.9650641346549964,25.44028780324801,67.56799977422833,0.2408042512111446,21.210971567604915,0,0,0,0,1.03
26,30.0,9.857665211952945,30.07925827485637,22.00359484117394,0.45378378630018285,0.3635419612719802,8.039895547374773,0.009433646567618179,8.224524353525448,5.0,6.612413411491533,1.1451942384187066,1.2356900040738887,27.64848796843881,13.1250581284287,0.2351263408180891,20.41393742057467,0,0,0,1,0.0
31,22.0,6.103727442263908,36.75679309769688,12.126118655549249,0.9310034801155052,2.5785576200143643,7.473539351789199,0.029512389485715537,2.167337088545317,4.3870548088568295,5.704779576405082,2.967629135062271,3.0,31.01247771971485,72.15536801357443,0.3152093130200958,24.691630267127422,0,0,0,0,1.0
32,24.0,8.812981973470876,26.556314092635567,9.101157584071832,1.350493377797847,2.266984800314696,7.596256848292757,0.09666938387291814,6.4166418695963365,5.0,8.27031317967321,0.3070634831520301,3.0,26.077701280262897,35.97096512980238,0.2950567247946149,24.757767496492825,0,0,0,1,1.44
39,29.0,9.646286990036144,33.68228265740757,19.97842220586717,0.9419946420451473,0.7073112453833773,7.997053670053962,0.052572853385965,2.7426385065904584,5.0,8.254215889751347,2.629998211811435,3.0,31.368630302651333,83.31890055346454,0.1280665008921019,16.990767202945896,1,0,0,2,1.0
29,24.0,9.36024169223504,15.043543851978876,15.84659150337142,0.05427173999530294,2.237935748356784,7.14398986605536,0.03237187705025636,2.5228503731470258,5.0,6.638065763650957,2.6827219043535364,0.2284928581303034,25.087837394322364,99.22735415834232,0.0701257926752804,21.722071693323723,0,0,0,2,1.0
22,30.0,7.6361309041990015,24.24852895791245,5.407468588346823,0.7479969383590215,1.9192109973297613,7.942293648243943,0.09782089869277046,4.895151130522359,5.0,7.882440819260444,1.090958092677662,3.0,30.09205016190837,83.47331702020064,0.0282772684521243,20.14220122371893,0,0,0,2,1.0
23,22.0,8.665255949299967,25.896437832655785,19.126099742919788,1.236079742467412,2.216334483563676,7.946793818807372,0.09999999999999999,4.632958349317006,5.0,6.366961551932668,2.5026491652183807,0.7283900589366819,28.604816494874736,30.612257136262205,0.2658923544374609,22.17462668370209,0,0,0,1,0.0
27,29.0,6.003255087018806,10.261184411876307,6.609374370622136,0.44236261042379327,2.5892712794870096,7.038566270182418,0.09999999999999999,7.290614216134749,0.4683086743079108,5.810513441390924,1.0595140014326117,3.0,30.030211639895,86.87768003250035,0.4432148574112047,19.96357981782471,0,0,0,2,1.0
36,27.0,5.44906077141387,16.21818937203003,24.1393508532047,0.646318267102403,0.434967011853752,8.1733519847612,0.07794341566870776,1.5346583342553743,5.0,5.4819324411792625,1.0659125585535305,0.781930617648888,25.99724203660976,80.98968127378869,0.3208057311549619,16.37464115587209,1,0,0,2,1.0
31,30.0,5.011587739524069,28.91742824749277,12.77251214220846,1.5,1.0457075642525009,6.78972985709262,0.08127039372894433,2.2540111783272754,5.0,8.185404853524155,1.7391142778759907,3.0,29.48447244924085,51.07134169632228,0.4059685004418208,23.67940721060712,0,0,0,0,2.0
29,26.0,6.7089120236838085,10.615624441879756,18.63338503587072,0.1513163624571054,2.78333576490015,7.481688365341455,0.030245813358730042,0.18289427830923177,5.0,5.9094961409804005,1.2490384189971646,1.1180079942857857,29.466766648427647,28.72721412187604,0.2931744998259291,18.918021355664347,0,0,0,1,0.0
25,27.0,5.0283290726478365,20.610900597422017,25.28314201745464,0.7851046061795557,0.2778972360032172,8.15484524660048,0.09999999999999999,6.017532119504542,5.0,7.222825898800138,2.5632723394049,2.2866004693582442,29.51595928573481,92.79698705772785,0.2413763843514795,18.425705909759387,1,0,0,2,1.0
21,25.0,9.10963317969965,39.26119831439263,22.246005809390727,0.39811042747425324,1.907894020875168,7.079180047998367,0.09999999999999999,0.6674281070396577,5.0,6.376738864750328,2.6787571216239225,0.26208149432428196,31.436912039692995,35.85698200330883,0.2035248697018589,22.398941988319656,0,0,0,1,1.44
32,30.0,9.045915855695156,15.103462519278445,23.634787667588665,1.366936412597871,2.914608545112638,8.25178666181716,0.09999999999999999,2.0835308145326406,5.0,6.836841435603495,2.0298715988981684,1.6049048304400406,29.576040649319864,72.75830862670564,0.2178339312285506,19.01577859716232,0,0,0,2,1.0
24,22.0,8.500171363860522,33.30409996419664,18.211374103516064,0.19026317467368004,1.0755417978684372,7.331811339686059,0.09999999999999999,7.863626262471019,2.2124856169673586,5.2931654095085445,1.9151106754795773,3.0,28.31048836554751,54.004250518868,0.1703934766174166,18.828610693417545,0,0,0,0,2.0
25,22.0,6.995500940368615,39.60187304502546,12.09051378616878,0.9641216896712246,2.939863545073097,8.425795535405122,0.06697627254863923,0.4152407868858994,4.258527619301336,6.224079834504633,1.3039190612180345,3.0,27.34824765827853,43.42267170820621,0.1904023201254861,23.27726913283835,0,0,0,0,2.0
25,24.0,8.615747432323147,18.14097890617032,18.93550402215228,0.47127711783162524,2.1194510543457885,7.414474555072335,0.09999999999999999,3.9254434306053825,5.0,7.4917215779363575,2.417941017122222,3.0,28.678083991066668,95.00362975841044,0.2680952580721566,22.09049539683707,0,0,0,2,1.0
24,22.0,8.488781380367147,19.10871814431521,21.796428239632544,1.4554992893523893,0.8502447039404314,7.558866554706146,0.033230117470770024,9.328315096282902,5.0,8.09563524124021,2.975971263483567,3.0,31.8856256291199,48.459684337660704,0.4595557220572754,23.876234132209795,0,0,0,0,2.0
21,22.0,9.344721261395726,15.227302049361386,26.80559187392789,0.857332398596977,1.7065128546469972,7.582782952287349,0.07124640736677369,2.73302438347848,5.0,6.370962941437281,1.7855854000779496,3.0,28.86111221263772,36.57054245999174,0.2074188494051927,19.994677377464587,0,0,0,1,1.8
30,30.0,5.564658213430056,23.252394749131213,2.530471294481928,1.2879601593831722,0.9213353430480354,7.645295178474882,0.05126622741696192,7.8611105668649675,5.0,6.28635701200599,0.9521271713036856,0.19532713994869577,27.812011437797715,81.83819205831945,0.2604913042295601,23.79876289666129,0,0,0,2,1.0
23,22.0,9.210372186992895,39.52703497703302,22.605702699455684,0.25276423851698687,2.656089963737425,8.144363230036898,0.09999999999999999,8.818475101509208,4.447261795849782,6.362292914146405,2.292189300491988,2.380193250650567,28.208835371213706,28.25567146726122,0.1046701975921071,28.849180601372264,0,0,0,1,0.0
